hadis;anjuran;larangan;informasi;kitab
Dahulu Nabi memiliki kuda yang berada di kebun kami yang diberi nama Al-Luhaif. Berkata Abu 'Abdullah Al-Bukhariy: Dan sebagian mereka menamakannya Al-Lukhoif.;0;0;1;0
apakah boleh aku menyampaikan kabar gembira ini kepada manusia? Beliau menjawab: Jangan kamu beritahukan mereka sebab nanti mereka akan berpasrah saja.;0;1;1;0
Kami tidak mendapatkan gempa itu namun yang kami temui hanyalah lautan.;0;0;1;0
Sesungguhnya kesialan ada pada tiga hal, pada kuda, wanita dan tempat tinggal.;0;0;1;0
Kalau ada kesialan pada sesuatu, maka ada pada wanita, kuda dan tempat tinggal.;0;0;1;0
Kuda itu ada tiga jenis. Yang pertama kuda yang bagi seorang pemiliknya menjadi pahala, yang kedua menjadi sarana untuk memenuhi kebutuhan dan yang ketiga mendatangkan dosa. Adapun orang yang mendapatkan pahala adalah orang yang menambat kudanya untuk kepentingan fii sabilillah dimana dia mengikatnya di ladang hijau penuh rerumputan atau taman. Apa saja yang didapatkan kuda itu selama berada dalam pengembalaan di ladang penuh rerumputan hijau atau taman maka semua akan menjadi kebaikan bagi orang itu. Seandainya talinya putus lalu kuda itu berlari sekali atau dua kali maka jejak-jejak dan kotorannya akan menjadi kebaikan bagi pemiliknya. Dan seandainya kuda itu melewati sungai lalu minum darinya sedangkan dia tidak hendak memberinya minum maka semua itu baginya adalah kebaikan. Yang kedua adalah seseorang yang menambatkan kudanya dengan kesombongan, pamer dan permusuhan terhadap Kaum Muslimin maka baginya adalah dosa disebabkan perbuatannya itu. Dan Rasulullah ditanya tentang keledai, maka Beliau menjawab: Tidak ada wahyu yang diturunkan kepadaku tentang itu kecuali ayat 7 - 8 Surah Al-Zalzalah, yang mencakup banyak faedah (yang artinya): (Maka barangsiapa yang beramal kebaikan seberat biji sawi maka dia akan melihat balasannya dan barangsiapa yang beramal keburukan seberat biji sawi maka dia akan melihat balasannya).;0;0;1;0
Siapa yang ingin bersegera menemui keluarganya silakan. Jabir berkata: Maka kami kembali dimana aku mengendarai untaku yang warnanya merah kehitaman dan sangat lambat. Sementara itu orang-orang ada di belakangku. Ketika dalam keadaan seperti itu, tiba-tiba Nabi menghampiriku dan bersabda kepadaku: Wahai Jabir, berhentilah sebentar. Lalu Beliau mecambuk untaku dengan cemeti sekali cambuk, hingga untaku melompat dari posisinya. Kemudian Beliau berkata: Apakah kamu akan menjual unta ini? Aku jawab: Iya. Setelah kami sampai di Madinah dan Nabi memasuki masjid di tengah-tengah kerumunan para sahabat dan akupun masuk mengikuti Beliau dan aku telah mengikat unta di tempat penambatannya maka aku berkata kepada Beliau: Ini unta Tuan. Maka Beliau keluar lalu menuntun unta itu seraya berkata: Unta ini adalah unta kita. Lalu Beliau mengirim beberapa awaq (mata uang) berupa emas dan berkata: Berikan emas ini kepada Jabir. Kemudian Beliau berkata: Apakah kamu sudah menerima uang penjualannya? Aku katakan: 'Ya, sudah. Lalu Beliau berkata: Uang itu dan unta buat kamu.;0;0;1;0
Kami tidak mendapatkan gempa itu namun yang kami temui hanyalah lautan.;0;0;1;0
Diberi bagian bagi kuda dan kuda Turki berdasarkan firman Allah SUBHANAHU WATA'ALA yang artinya (Dan kuda, baghol dan keledai untuk dikendarai.Dan tidak ada yang diberikan bagian lebih selain kuda.;0;0;1;0
Aku adalah seorang Nabi yang tidak berdusta dan aku adalah anak dari 'Abdul Muthallib.;0;0;1;0
apabila Beliau memasukkan kakinya kedalam pijakan pelana sementara unta Beliau telah siap berdiri, maka Beliau bertalbiyah dari masjid Dzul Hulaifah.;0;0;1;0
Nabi datang menemui mereka dengan menunggang kuda yang tidak berpelana dan di lehernya ada sebilah pedang.;0;0;1;0
Kami dapatkan kuda kalian ini sangat cepat. Setelah itu kuda itu tidak lagi dapat dikalahkan larinya.;0;0;1;0
Nabi memacu kuda pacuan dari Al-Hafya' hingga Tsaniyatul Wada' dan memacu kuda yang bukan kuda pacuan dari Tsaniyatul Wada' hingga masjid Bani Zurai'. Ibnu 'Umar : Aku termasuk orang yang ikut dalam pacuan kuda itu. Berkata 'Abdullah telah bercerita kepada kami Sufyan berkata telah bercerita kapadaku 'Ubaidullah, berkata Sufyan: Jarak antara al-Hafya' ke Tsaniyatul Wada' antara lima atau enam mil sedangkan jarak antara Tsaniyatul Wada' ke masjid Bani Zurai' satu mil.;0;0;1;0
Rasulullah berlomba pacuan kuda dengan kuda yang tidak disiapkan sebagai kuda pacuan yang jaraknya antara Tsaniyatul Wada' sampai ke masjid Bani Zurai'. Dan 'Abdullah bin 'Umar termasuk orang yang ikut dalam pacuan tersebut. Abu 'Abdullah Al Bukhariy berkata: amadan artinya ghooyatan (batas akhir) , seperti firman Allah QS al-Hadid ayat 16 yang artinya: (Maka berlalulah masa yang panjang atas mereka).;0;0;1;0
Rasulullah berlomba pacuan kuda dengan kuda yang disiapkan sebagai kuda pacuan dimana Beliau melepasnya dari al-Hafya' dan batas akhirnya di Tsaniyatul Wada'. Aku bertanya kepada Musa: Berapa jaraknya? ' Dia berkata: Antara enam atau tujuh mil. Dan Beliau juga berlomba pacuan dengan kuda yang bukan kuda pacuan dari Tsaniyatul Wada' sampai batas akhirnya di masjid Bani Zurai'. Aku bertanya: Berapa jaraknya? ' Dia berkata: Satu mil atau sekitar itu. Dan Ibnu 'Umar adalah termasuk orang yang ikut dalam pacuan kuda itu.;0;0;1;0
Unta Nabi dipanggil dengan al-'Adhbaa'.;0;0;1;0
Sudah menjadi kemestian bagi Allah dimana tidak ada sesuatu yang tinggi dalam perkara dunia melainkan Dia pasti akan merendahkannya. Musa meriwayatkannya dengan panjang lebar dari Hammad dari Tsabit dari Anas dari Nabi .;0;0;1;0
Tidaklah Nabi meninggalkan sesuatupun (saat wafat) kecuali baghol Beliau yang berwarna putih, senjata dan sebidang tanah yang semuanya dijadikan sebagai shadaqah.;0;0;1;0
Aku adalah seorang Nabi yang tidak berdusta dan aku adalah anak dari 'Abdul Muthallib.;0;0;1;0
Jihad kalian adalah haji. Dan 'Abdullah bin Al Walid berkata telah bercerita kepada kami Sufyan dari Mu'awiyah dengan hadits seperti ini.;0;0;1;0
sebaik-baik jihad (bagi kaum wanita) adalah hajii.;0;0;1;0
"Ada orang-orang dari umatku dimana mereka sebagai pasukan di jalan Allah yang mengarungi lautan yang hijau bagaikan raja-raja di atas singgasana. Lalu dia berkata: Wahai Rasulullah, berdo'alah kepada Allah agar Dia menjadikan aku termasuk dari mereka. Maka Beliau berdo'a: Ya Allah jadikanlah dia termasuk diantara mereka. Kemudian Beliau berbaring lagi lalu tertawa kembali. Lalu dia bertanya seperti tadi atau bertanya mengapa Beliau tertawa. Maka Beliau menjelaskan seperti itu pula. Maka dia kembali berkata: Berdo'alah kepada Allah agar Dia menjadikan aku termasuk dari mereka. Maka Beliau berdo'a: Ya Allah jadikanlah dia termasuk diantara mereka. Beliau selanjutnya bersabda: Kamu akan menjadi orang-orang yang pertama dan bukan yang terakhir. Perawi berkata; Anas berkata: Kemudian wanita tadi menikah dengan 'Ubadah bin Ash-Shomit lalu di kemudian hari dia mengarungi lautan bersama Binti Qarazhoh. Ketika kembali ke daratan dia menunggang hewan tunggangannya lalu hewan itu membantingnya hingga dia terjatuh lalu meninggal dunia.";0;0;1;0
bila hendak bepergian Beliau melakukan undian di antara istri-istri Beliau, dan siapa yang namanya keluar berarti dialah yang turut menyertai Nabi . Suatu hari Beliau mengundi diantara kami untuk peperangan yang Beliau lakukan lalu yang keluarlah undianku (bagianku). Maka aku berangkat bersama Nabi setelah diturunkan ayat hijab.;0;0;1;0
Ketika perang Uhud berkecamuk, orang-orang melarikan diri dari Nabi . Dia berkata: Sungguh aku melihat 'Aisyah binti Abu Bakar dan Ummu Sulaim berjalan dengan cepat hingga terlihat gelang kaki keduanya sambil membawa qirab (tempat ait terbuat dari kulit). Dan berkata perawi lain: mengangkut qirab, dengan selendang keduanya lalu menuangkan ke mulut para pasukan. Kemudian keduanya kembali untuk mengisi air kedalam qirab kemudian kembali datang menuangkan air ke mulut pasukan.;0;0;1;0
wanita Anshor yang berbai'at kepada Rasululloh Shallallhu 'Alaihi Wasallam. 'Umar selanjutnya berkata: Sesungguhnya ia pernah membawakan qirab untuk kami ketika perang Uhud. Abu 'Abdullah Al Bukhariy berkata: tazfiru artinya takhithu', yaitu menjahitkan.;0;0;1;0
Kami ikut bersama Nabi (dalam peperangan) dimana kami memberi minum pasukan, mengobati yang terluka dan membawa pulang yang gugur ke Madinah.;0;0;1;0
Kami ikut berperang bersama Nabi dimana kami memberi minum pasukan, melayani mereka dan membawa pulang yang terluka dan yang gugur ke Madinah.;0;0;1;0
Ya Allah ampunilah 'Ubaid bin 'Amir.;0;0;1;0
Seandainya ada seorang sholih yang randa menjagaku di waktu malam. Ketika kami mendengar suara senjata, Beliau bertanya: Siapakah itu. Orang itu menjawab: Saya Sa'ad bin Abu Waqosh datang untuk menjaga Tuan. Maka kemudian Nabi tidur.;0;0;1;0
Binasalah hamba dinar, dirham, kain tebal dan sutra. Jika diberi maka ia ridha jika tidak diberi maka ia tidak ridha. Israil tidak memarfu'kannya dan Muhammad bin Juhadah dari Abi Hashin dan 'Amru menambahkan kepada kami, dia berkata telah mengabarkan kepada kami 'Abdur Rahman bin 'Abdullah bin Dinar dari bapaknya dari Abu Shalih dari Abu Hurairah dari Nabi Sallallhu 'Alaihi Wasallam bersabda: Binasalah hamba dinar, dirham, kain tebal dan sutra, jika diberi maka ia ridha jika tidak diberi maka ia mencela. Binasalah dan merugilah ia, jika tertusuk duri maka ia tidak akan terlepas darinya. Beruntunglah hamba yang mengambil tali kendali kuda fii sabilillah, rambutnya kusut dan kakinya berdebu. Jika ia menjaga maka ia benar-benar menjaga, jika ia berada dibarisan belakang maka ia benar-benar menjaga barisan belakang, jika ia meminta idzin maka ia tidak akan diberi idzin, jika ia menengahi maka penengahannya tidak diterima (karena menghindari riya' dan pamer dan tidak punya ambisi apapun). Firman Allah fata'san maksudnya Allah berfirman: Maka Allah membinasakan mereka. Kata thuubaa mengikuti wazan (suku kata) fu'laa yang artinya kebaikan yang diberikan. Kata itu menggunakan huruf ÙŠ (ya') yang diubah ke huruf Ùˆ (wau) berasal dari kata yathibu (baik).;0;0;1;0
Aku pernah menyertai Jarir bin 'Abdullah dan saat itu dia melayaniku. Jarir bin 'Abdullah lebih tua usianya dibanding Anas. Jarir berkata: Sungguh aku melihat Kaum Anshor mengerjakan sesuatu (melayani Rasulullah ) dimana kemudian tidak aku temui seorangpun dari mereka kecuali aku memuliakannya.;0;0;1;0
Gunung ini mencintai kita dan kitapun mencintainya. Kemudian Beliau memberi isyarat dengan tangan Beliau ke arah Madinah seraya bersabda: Ya Allah sungguh aku mensucikan apa yang ada diantara dua bukit hitam ini (maksudnya Madinah) sebagaimana Nabi Ibrahim Alaihis Salam mensucikan Makkah. Ya Allah berilah berkah kepada kami dalam takaran sho' dan mud kami.;0;0;1;0
Orang-orang yang berbuka pada hari ini telah bepergian dengan mendapatkan pahala.;0;0;1;0
Pada setiap ruas tulang ada kewajiban shadaqah. Setiap hari dimana seseorang terbantu dengan tunggangannya yang mengangkat atau mengangkut barang-barangnya di atasnya adalah shadaqah. Ucapan yang baik adalah shadaqah dan setiap langkah yang dilakukan seseorang menuju shalat adalah shadaqah dan orang yang menunjuki jalan adalah shadaqah.;1;0;1;0
Ribath (bersiap siaga) satu hari di jalan Allah lebih baik dari dunia dan apa saja yang ada diatasnya dan tempat cambuk seorang dari kalian di surga lebih baik dari pada dunia dan apa saja yang ada diatasnya dan berangkat pada awal hari (pagi) atau berangkat pada akhir hari (siang) untuk berperang di jalan Allah lebih baik dari pada dunia dan apa saja yang ada diatasnya .;1;0;1;0
Ini adalah gunung yang mencintai kita dan kita pun mencintainya. Kemudian Beliau memandang ke arah Madinah lalu berdo'a: Ya Allah sungguh aku mensucikan kota yang terletak di antara dua bukit hitam ini (Madinah) sebagaimana Ibrahim AS mensucikan Makkah. Ya Allah, berikanlah barakah kepada mereka (penduduk Madinah) dalam takaran mud dan sho' mereka.;0;0;1;0
Aku kagum dengan sekelompok kaum dari umatku dimana mereka sebagai pasukan yang mengarungi lautan bagaikan raja-raja di atas singgasana. Maka aku berkata: Wahai Rasulullah, berdo'alah kepada Allah agar Dia menjdikan aku termasuk dari mereka. Maka Beliau bersabda: Kamu orang yang termasuk diantara mereka. Kemudian Beliau tertidur lalu bangun sambil tertawa. Dan Beliau berkata sebagaimana perkataan yang tadi sebanyak dua atau tiga kali. Akupun kembali berkata: Berdo'alah kepada Allah agar Dia menjadikan aku termasuk dari mereka. Maka Beliau bersabda: Kamu akan menjadi orang-orang yang pertama. Kemudian Ummu Haram dinikahi oleh 'Ubadah bin Ash-Shomit lalu di kemudian hari dia berangkat dalam suatu peperangan bersamanya. Ketika kembali ke daratan dia (Ummu Haram) mendekati hewan tunggangan untuk dikendarainya namun ia terjatuh dan hewan itu menginjak lehernya (hingga meninggal dunia).;0;0;1;0
Tidaklah kalian ditolong dan diberi rezeki melainkan karena adanya (do'a) orang-orang yang lemah (diantara) kalian.;0;0;1;0
Akan datang suatu zaman dimana akan ada sekelompok orang yang berperang lalu ditanyakan: Apakah diantara kalian ada yang telah mendampingi Nabi ? Maka dijawab: Ya. Maka pasukan itu menang. Dan akan datang suatu zaman zaman dimana akan ada sekelompok orang yang berperang lalu ditanyakan: Apakah diantara kalian ada yang telah mendampingi sahabat-sahabat Nabi ? Maka dijawab: Ya. Maka pasukan itu pun menang. Dan akan datang suatu zaman dimana akan ada sekelompok orang berperang lalu ditanyakan: Apakah diantara kalian ada yang telah mendampingi sahabatnya para sahabat Nabi ? Maka dijawab: Ya. Maka pasukan itu pun menang.;0;0;1;0
"Ketahuilah sungguh dia termasuk dari golongan ahlu neraka. Lalu ada seseorang lak-laki di tengah orang banyak menimpal; Aku ada bersama orang itu, laki-laki itu bercerita bahwa ia pergi bersama fulan, hingga apabila dia berhenti diapun ikut berhenti dan apabila dia maju menyerang iapun ikut menyerang, laki-laki itu berkata; lalu fulan tersebut terluka sangat parah sehingga mengantarkannya hampir kepada kematian. Lalu laki-laki itu meletakkan pedangnya di tanah dan ujung pedangnya diletakkah diantara dua dadanya lalu dia membunuh dirinya sendiri. Maka orang yang bersamanya tadi pergi menemui Rasulullah lalu berkata: Aku bersaksi bahwa Tuan adalah benar-benar utusan Allah. Nabi bertanya: Kenapa kamu berkata begitu? Orang ini menjawab: Karena fulan yang Tuan sebutkan tadi benar-benar dia penghuni neraka. Maka orang-orang kaget mendengar ucapannya itu. Aku katakan: Aku menjadi saksinya. Aku telah keluar bersamanya dimana aku mencarinya kemudian aku dapatkan dia dalam keadaan luka parah hampir menemui ajalnya lalu dia meletakkan pedangnya di tanah dan ujung pedangnya diletakkah diantara dua dadanya lalu dia membunuh dirinya sendiri. Maka pada kesempatan itu juga Rasulullah bersabda: Sesungguhnya ada seseorang yang mengamalkan amalan ahlu surga berdasarkan yang nampak oleh manusia padahal dia adalah dari golongan ahlu neraka. Dan ada seseorang yang mengamalkan amalan ahlu neraka berdasarkan yang nampak oleh manusia padahal dia adalah dari golongan ahlu surga.";0;0;1;0
Memanahlah wahai Bani Isma'il, karena sesungguhnya nenek moyang kalian adalah ahli memanah. Memanahlah dan aku ada bersama Bani Fulan. Salamah berkata: Lalu salah satu dari dua kelompok ada yang menahan tangan-tangan mereka (berhenti sejenak berlatih memanah), maka Nabi bertanya: Mengapa kalian tidak terus berlatih memanah? Mereka menjawab: Bagaimana kami harus berlatih sedangkan Tuan berpihak kepada mereka? Maka Nabi bersabda: Berlatihlah, karena aku bersama kalian semuanya.;1;0;1;0
Jika mereka mendekati kalian maka seranglah dengan anak panah.;1;0;0;0
Ketika para budak Habasyah sedang bermain menunjukkan kebolehannya menggunakan alat perang mereka di hadapan Nabi tiba-tiba 'Umar masuk lalu mengambil kerikil kemudian melemparkannya kepada mereka. Maka Beliau bersabda: Biarkanlah mereka wahai 'Umar. 'Ali menambahkan, telah bercerita kepada kami 'Abdur Rozzaq telah mengabarkan kepada kami Ma'mar: (Mereka bermain) di dalam masjid;0;0;1;0
Abu Thalhah pernah bertameng bersama Nabi dalam satu perisai. Abu Thalhah adalah seorang yang ahli memanah. Apabila dia memanah, Nabi memperhatikan dan melihat ke tempat sasaran anak panah itu.;0;0;1;0
Ketika topi baja di atas kepala Nabi pecah dan wajah Beliau berlumuran darah serta gigi geraham Beliau pecah, 'Ali hilir mudik membawakan air dengan perisai sebagai wadahnya. Adalah Fathimah tatkala melihat darah terus mengalir semakin banyak dalam air basuhan dia mengambil tikar lalu membakarnya (sampai menjadi debu) kemudian menempelkannya pada luka Beliau hingga darah berhenti mengalir.;0;0;1;0
Harta harta Bani An-Nadhir yang Allah berikan kepada Rosul-Nya berupa fa'i merupakan harta rampasan perang yang didapatkan oleh Kaum Muslimin tanpa mengerahkan pasukan berkuda dan menunggang unta. Dan Rasulullah mendapat bagian secara khusus yang Beliau jadikan sebagai nafkah untuk keluarga selama setahun dan sisanya berupa senjata dan perisai Beliau jadikan sebagai peralatan perang fi sabilillah.;0;0;1;0
Memanahlah demi bapak dan ibuku yang aku tebus keduanya (kepada Allah) ..;1;0;0;0
Biarkanlah keduanya. Setelah Beliau tidak menghiraukan lagi, aku memberi isyarat kepada kedua sahaya tersebut lalu keduanya pergi. Saat Hari Raya 'Ied, biasanya ada dua budak Sudan yang memperlihatkan kebolehannya mempermainkan tombak dan perisai. Maka adakalanya aku sendiri yang meminta kepada Nabi atau Beliau yang menawarkan kepadaku: Apakah kamu mau melihatnya? ' Maka aku jawab: Ya, mau. Maka Beliau menempatkan aku berdiri di belakang, Beliau dimana pipiku bertemu dengan pipi Beliau sambil Beliau berkata: Teruskan hai Banu Arfadah. Demikianlah seterusnya sampai aku merasa bosan lalu Beliau berkata: Apakah kamu merasa sudah cukup? Aku jawab: Ya, sudah. Lalu Beliau berkata: Kalau begitu pergilah. Berkata Abu 'Abdullah Al-Bukhariy, Ahmad berkata dari Ibnu Wahab: Setelah Beliau tidak menghiraukan lagi.;0;0;1;0
